"CNES";"UF";"IBGE";"NOME";"LOGRADOURO";"BAIRRO";"LATITUDE";"LONGITUDE"
6136087;35;355030;"AMA VILA ITAPEMA";"RUA COSTEIRA";"JARDIM ARISI";;
6136095;35;355030;"AMA VILA ORATORIO";"RUA JOAO FIALHO DE CARVALHO";"VILA DIVA";;
6136109;35;355030;"AMA JARDIM TIETE I";"AV ENGENHO NOVO";"JARDIM TIETE";;
6136125;35;355030;"AMA JD DAS OLIVEIRAS";"RUA JOSE DA CRUZ CAMARGO";"ITAIM PAULISTA";;
6141706;35;355030;"AMA JARDIM LADEIRA ROSA";"RUA JOSE DA COSTA GAVIAO";"PARQUE TIETE";;
6141714;35;355030;"AMA JARDIM PAULISTANO";"RUA ENCRUZILHADA DO SUL";"JARDIM PAULISTANO";;
6141722;35;353740;"UBS CELESTINO DE CARVALHO";"RUA BENIGNO LOPES";"JARDIM IPE";-20,63985;-51,10222
6141730;35;355030;"AMA VILA PALMEIRAS";"RUA FRANCISCO LOTUFO";"VILA PALMEIRAS";;
6141749;35;355030;"AMA VILA NOVA JAGUARE";"RUA SALATIEL DE CAMPOS";"JAGUARE";;
6141757;35;355030;"AMA VILA PIAUI";"PRACA CAMILO CASTELO BRANCO";"VILA PIAUI";;
6143121;35;355030;"AMA ALEXANDRE ZAIO";"RUA ALBERTO FLORES";"VILA NHOCUNE";-23,54284;-46,50268
6143156;35;355030;"AMA CANGAIBA CARLOS GENTILE DE MELO";"AV CANGAIBA";"CANGAIBA";;
6143164;35;355030;"AMA J NORDESTE";"NICOLO TARTAGLIA";"JARDIM COIMBRA";;
6143172;35;355030;"AMA PE MANOEL DA NOBREGA";"AV PEDRO FRANCISCO DE TOLEDO";"ARTHUR ALVIM";;
6143202;35;355030;"AMA SAO FRANCISCO II";"RUA BANDEIRA DE ARACAMBI";"J RODOLFO PIRANI";;
6143237;35;355030;"AMA AMERICANOPOLIS";"R CIDADE DE SANTOS";"AMERICANOPOLIS";;
6143245;35;355030;"AMA CUPECE DR WALDOMIRO PREGNOLATO";"AV SANTA CATARINA";"VILA SANTA CATARINA";;
6143261;35;355030;"AMA DR GERALDO DA SILVA FERREIRA";"AV ENG ARMANDO DE ARRUDA PEREIRA";"VILA ENCONTRO";;
6143288;35;355030;"AMA VILA CLARA";"R ROLANDO CURTI";"VILA CLARA";;
6144039;35;355030;"AMA JARDIM GRIMALDI";"RUA PEDRO DE CASTRO VELHO";"JARDIM IVA";;
6144098;35;355030;"AMA VILA CALIFORNIA";"PRACA CONDE DE SAO JANUARIO";"VILA CALIFORNIA";-23,60512;-46,55522
6145337;35;352390;"UBS 15 POTIGUARA ITU";"RUA ARMENIA";"POTIGUARA";-23,25714;-47,35274
6146260;35;355030;"AMA ANHANGUERA";"RUA MARCELA ALVES DE CASSIA";"JD JARAGUA";;
6146279;35;355030;"AMA CITY JARAGUA";"ESTRADA DE TAIPAS";"JARAGUA";;
6146287;35;355030;"AMA ELISIO TEIXEIRA LEITE";"RUA JOAO AMADO COUTINHO";"TAIPAS";;
6146317;35;355030;"AMA PARQUE ANHANGUERA";"RUA PIERRE RENOIR";"JD BRITANIA";;
6146325;35;355030;"AMA PARQUE MARIA DOMITILA";"AV DO ANASTACIO";"PQ MARIA DOMITILA";;
6146333;35;355030;"AMA PERUS";"PCA VIGARIO JOAO GONCALVES LIMA";"VILA PERUS";;
6146368;35;355030;"AMA VILA PEREIRA BARRETO";"RUA DOM MANOEL DELBAEX";"JD SAO JOSE";;
6148352;35;355030;"AMA LAUZANE PAULISTA";"RUA VALORBE";"LAUZANE PAULISTA";;
6148360;35;355030;"AMA MASSAGISTA MARIO AMERICO";"R OSCAR DE MOURA LACERDA";"IMIRIM";;
6148379;35;355030;"AMA VILA BARBOSA";"AVN MANDAQUI";"LIMAO";;
6148395;35;355030;"AMA J JOAMAR";"RUA ADAUTO BEZERRA DELGADO";"PQ CASA DE PEDRA";;
6148891;35;355030;"AMA WAMBERTO DIAS DA COSTA";"RUA PAULO CESAR";"JARDIM TREMEMBE";;
6149731;35;355030;"AMA DONA MARIA ANTONIETA FERREIRA DE BARROS";"ANTONIO FELIPE FILHO";"JD SOMARA";-23,54894;-46,63882
6149758;35;355030;"AMA J CASTRO ALVES DRA MARIA CRISTINA FARIA DA SILVA CURY";"RUA JOAO PAULO BARRETO";"JD CASTRO ALVES";;
6149774;35;355030;"AMA JD ICARAI";"SAO ROQUE DO PARAGUASSU";"VILA QUINTANA";;
6149790;35;355030;"AMA JD MIRNA";"DR JUVENAL HUDSON FERREIRA";"JARDIM MIRNA";-23,77154;-46,69635
6156967;35;355030;"AMA JD SAO JORGE DR PAULO EDUARDO MANGEON ELIAS";"AV ANGELO APARECIDO DOS SANTOS DIAS";"JD SAO JORGE";;
6157025;35;355030;"AMA PAULO VI";"AV VATICANO";"JD JOAO XXIII";;
6157114;35;355030;"AMA VILA SONIA";"R ABRAO CALIL REZEK";"VILA SONIA";;
6158463;35;355030;"AMA HUMBERTO GASTAO BODRA";"RUA BATISTA FERGUSIO";"V CARDOSO FRANCO";;
6158471;35;355030;"AMA HERMENEGILDO MORBIM JUNIOR";"RUA PLANALTO DE CONQUISTA";"JD IDEPENDENCIA";-23,58865;-46,56044
6160794;35;355030;"AMA VILA GUILHERME";"RUA JOAO VENTURA BATISTA";"VILA GUILHERME";;
6160816;35;355030;"AMA VILA MEDEIROS";"RUA EURICO SODRE";"VILA MEDEIROS";;
6160824;35;355030;"AMA JARDIM BRASIL";"RUA FRANCISCO PEIXOTO BEZERRA";"JARDIM BRASIL";;
6160832;35;355030;"AMA JARDIM IPANEMA";"RUA PEDRO RAVARA";"JARDIM IPANEMA";;
6163602;35;355170;"COMED SERTAOZINHO";"R HUMBERTO ORTOLAN";"CENTRO";;
6165516;35;355030;"UBS VILA CAMPESTRE";"R ARTHUR NUNES SILVA";"VILA CAMPESTRE";-23,66032;-46,65027
6165699;35;350850;"PSF VILA PARAISO";"RUA JOSE MONTEIRO DA SILVA";"VILA PARAISO";-23,10531;-45,72042
6165745;35;352650;"PENITENCIARIA LUIS APARECIDO FERNANDES II DE LAVINIA";"ESTRADA MUNICIPAL LAVINIA TABAJARA";"PEROBAL";-21,22366;-51,0988
6165818;35;352650;"PENITENCIARIA ASP PAULO GUIMARAES III DE LAVINIA";"ESTRADA MUNICIPAL LAVINIA TABAJARA";"PEROBAL";-21,22366;-51,0988
6179045;35;355080;"ESF CENTRAL SSGRAMA";"RUA NOVE DE JULHO";"CENTRO";-21,70935;-46,82485
6194990;35;355030;"AMA UBS CHACARA CRUZEIRO DO SUL ZELIA L M DORO";"RUA MERCEDES LOPES";"VILA SANTANA";-23,51315;-46,53171
6195008;35;355030;"UBS JARDIM MACEDONIA";"RUA SORIANO DE ALBUQUERQUE";"JARDIM MACEDONIA";-23,65363;-46,7882
6201601;35;353900;"UBS II EDWARD ANDRE TUCCI VILA MARQUES";"RUA AGUINALDO MENDES";"VILA MARQUES";-21,08191;-48,65732
5654637;35;353730;"UBS SILVIA COVAS";"RUA DAS ORQUIDEAS";"CONJUNTO HABITACIONA";-21,38617;-50,09205
6208541;35;351110;"USF DR SERGIO DA COSTA PERES JARDIM DEL REY";"RUA BOCAINA";"JARDIM DEL REY";-21,14528;-48,99357
2023911;35;350570;"UBS HERMELINO LIBERATO FILHO";"PRACA TEOTONIO VILELA";"JARDIM BELVAL";-23,51024;-46,88907
2023938;35;350570;"UBS VINCE NEMETH";"RUA MANOEL MOREIRA";"JARDIM AUDIR";-23,52741;-46,88643
2023954;35;350570;"UBS JOSE FRANCISCO CAIABA";"AVENIDA DA ALDEIA";"JARDIM IRACEMA";-23,51107;-46,85594
2023962;35;350570;"UBS MARIA FRANCISCA DE MELO";"ESTRADA DOS PINHEIROS";"PARQUE VIANA";-23,54107;-46,86695
2023970;35;350570;"UBS ARMANDO GONCALVES DE FREITAS";"RUA PADRE CICERO ROMAO BATISTA";"PARQUE IMPERIAL";-23,48869;-46,81328
6218199;35;352740;"UNIDADE DE SAUDE FAMILIA DR DOMINGOS";"RUA LUIS DE PAULA BRAGA";"PARQUE DAS PALMEIRAS";-21,73829;-51,02119
2024012;35;350570;"UBS DRA KATIA KOHLER";"RUA MARIA DE FATIMA";"ENGENHO NOVO";-23,50416;-46,88272
2024020;35;350570;"UBS JOAO DE SIQUEIRA";"RUA CANAL DA MANCHA";"JARDIM REGINALICE";-23,49867;-46,87956
2024039;35;350570;"UBS PASTOR JOSE ROBERTO ROSSI";"RUA SANTO ANTONIO DE PADUA";"VILA UNIVERSAL";-23,49825;-46,89019
6219365;35;350990;"UNIDADE DE PSF I CENTRO CANANEIA";"RUA TRISTAO LOBO";"CENTRO";-25,01435;-47,9279
6219373;35;350990;"UNIDADE DE PSF II CARIJO CANANEIA";"RUA JOSE BERNARDES";"CARIJO";-25,01921;-47,93524
6219381;35;350990;"UNIDADE DE PSF III ARIRI CANANEIA";"RUA PRINCIPAL";"ARIRI";-25,21734;-48,04058
2035448;35;350110;"PAS SAO MARTINHO D OESTE DE ALTO ALEGRE";"AV AUGUSTO CERVIGNE";"CENTRO";-21,57707;-50,27447
2044226;35;351570;"CENTRO DE SAUDE II UBS MARIO M SILVA F VASCONCELOS";"RUA JAPAO";"VILA ROMANOPOLIS";-23,54365;-46,3676
2076284;35;354800;"UNIDADE DE SAUDE DA FAMILIA DR JOSE PAULO MARUM";"PRACA CAPITAO PEDRO ANTONIO DE MORAES";"RESSACA";-22,60363;-46,94831
2086727;35;353150;"POSTO SAUDE DA MULHER";"PRACA CORONEL LICAS";"CENTRO";-20,90578;-48,64281
2086735;35;353150;"APAE DE MONTE AZUL PAULISTA";"AVENIDA ANTONIO CARMINATTI";"DISTRITO INDUSTRIAL";-20,89418;-48,63441
6230474;35;350100;"ESF SANTA CRUZ";"FIORAVANTE MALAGUTTI";"FIGUEIREDO WALTER";-21,02032;-47,39989
6250998;35;353870;"UNIDADE DE SAUDE DA FAMILIA SANTA ROSA I PIRACICABA";"RUA JOSE JACIR MORETTI";"LOTEAMENTO SANTA ROS";-22,68619;-47,63604
2701383;35;352590;"UNIDADE BASICA DE SAUDE ELOY CHAVES PACS";"AVENIDA CARLOS VEIGA";"PARQUE RESIDENCIAL E";-23,18271;-46,96383
2787296;35;355030;"UBS JARDIM COLONIAL";"JOSE RODRIGUES SANTAREN AV";"JARDIM COLONIAL";-23,60178;-46,47211
6257828;35;354870;"CENTRO COMUNITARIO OLIVEIRAS";"ESTRADA DA CAMA PATENTE";"JARDIM DAS OLIVEIRAS";-23,75216;-46,59385
6263097;35;352210;"UNIDADE DE SAUDE DA FAMILIA LOTY";"ALAMEDA GUARACAI ESQUINA COM AV MARGINAL 4";"BALNEARIO GUARACAI";-24,14842;-46,72983
2095963;35;351200;"USF UNID INTEGRADA DE SAUDE VILA FABRI FIORAVANTE CALDANA";"RUA CEL NOGUEIRA COM A AVENIDA FRANCISCO AZEDO";"VILA FABRI";-20,72072;-48,53635
6271731;35;354260;"USF CAICARA REGISTRO";"RUA JOSE DOS SANTOS";"JARDIM CAICARA";-24,50042;-47,86369
3383792;35;350570;"UBS DR ADAUTO RIBEIRO";"AVENIDA ZELIA";"PARQUE DOS CAMARGOS";-23,53972;-46,88716
6277268;35;351925;"PACS IARAS";"RUA BARAO DO RIO BRANCO";"CENTRO";;
6281419;35;354995;"USF EDGARD SCHMIDIT COUTO";"RUA IVONE PIRES GUIMARAES";"CENTRO";-23,8543;-46,943
6283616;35;355030;"UBS PARQUE PAULISTANO";"RUA SILVEIRA PIRES";"PARQUE PAULISTANO";-23,51514;-46,4293
6290906;35;354060;"UNIDADE BASICA DE SAUDE MARIA APARECIDA DA SILVA";"RUA MARIA DA GLORIA VIEIRA";"VILA ANGELICA";-23,21778;-47,52014
4049942;35;355030;"UBS JARDIM SAO PEDRO FRANCISCO ANTONIO CESARONI";"RUA SILVIANOPOLIS";"JARDIM SAO PEDRO";-23,54938;-46,43294
4049950;35;355030;"UBS JOSE BONIFACIO II CELINA MARIA JOSE DE OLIVEIRA";"RUA MURMURIOS DA TARDE";"COHAB JOSE BONIFACIO";-23,55377;-46,44471
4050088;35;355030;"AMA UBS JARDIM BRASILIA";"AV OSVALDO DO VALLE CORDEIRO";"JD BRASILIA";-23,55447;-46,49206
4050126;35;355030;"UBS VILA RAMOS DR LUIS AUGUSTO DE CAMPOS";"AV AUGUSTO ANTUNES";"LIMOEIRO";-23,52065;-46,46386
4050142;35;355030;"UBS JOSE BONIFACIO III DRA LUCY MAYUMI UDAKIRI";"RUA SILVIO BARBINI";"JOSE BONIFACIO";-23,54053;-46,43934
6294537;35;351907;"UBS JD ADELAIDE MARCELO VIEGAS DIAS";"RUA JULIO CESAR DO NASCIMENTO";"JD ADELAIDE";-22,89814;-47,17587
6298400;35;355080;"ESF SUL SSGRAMA";"PC JOSE ROBERTO M TEIXEIRA";"CENTRO";-21,71019;-46,82051
6304753;35;355240;"USF CAMPO DALL ORTO";"RUA PIRACAJU";"JD DALLORTO";-22,80233;-47,21741
6304982;35;350700;"UBS RECANTO MARAVILHA MARIO MODOLO";"RUA BAHAMAS";"RECANTO MARAVILHA II";-23,3004;-47,72669
6305660;35;351880;"UBS DINAMARCA";"RUA ARAUCARIA";"VILA DINAMARCA";-23,42879;-46,40234
6306365;35;354130;"ESF JARDIM SANTA ROSA";"CURITIBA";"VILA SANTA ROSA";-21,76492;-52,11275
6316395;35;352100;"UBS ORLANDO FERREIRA";"RUA EDSON SARTORELLI";"JARDIM VITORINO";-23,35457;-47,689
6317677;35;354260;"USF RIBEIROPOLIS REGISTRO";"TEITI KOKI";"VILA ALVORADA";-24,5018;-47,83987
6322581;35;353980;"UBS EDVALDO LUPETTIS KEMEL";"RUA FLORIANOPOLIS";"CIDADE KEMEL";-23,51612;-46,36179
6322646;35;353980;"USF JD SAO JOSE";"RUA ESTADO DO ESPIRITO SANTO";"JD IVONE";-23,54591;-46,3513
6322719;35;353980;"UBS DR MURILO MENDES SOARES VILA JULIA";"RUA DOUTOR SIQUEIRA CAMPOS";"VILA JULIA";-23,52336;-46,34916
6322816;35;353980;"CASA DO ADOLESCENTE";"RUA FRANCISCO ROMERO RAMOS";"JARDIM MEDINA";;
6329527;35;355030;"UBS JARDIM DAS PALMAS";"RUA CELSO RAMOS";"VILA ANDRADE";-23,62548;-46,74633
6332420;35;355030;"UBS BARRAGEM";"RUA DOIS";"BARRAGEM";-22,62794;-47,17668
6332439;35;355030;"UBS JARDIM DAS FONTES";"RUA MABEL NORMANDO";"JARDIM DAS FONTES";-23,86781;-46,75292
6332447;35;355030;"UBS JARDIM SANTA FE";"RUA CONDE DE LANCASTRE";"JARDIM SANTA FE";-23,83195;-46,71122
6332463;35;355030;"UBS JARDIM SILVEIRA";"RUA BONIFACIO ASIOLI";"SILVEIRA";-23,85023;-46,71258
6332471;35;355030;"UBS MARSILAC";"ESTRADA ENGENHEIRO MARSILAC";"MARSILAC";-23,90674;-46,70825
6332498;35;355030;"UBS NOVA AMERICA";"RUA EDUARDO COLLIER FILHO";"CIDADE NOVA AMERICA";-23,86863;-46,67785
6332501;35;355030;"UBS VILA MARCELO";"RUA AMADO BENEDITO VILAS BOAS";"VILA MARCELO";-23,78933;-46,72408
6332528;35;355030;"UBS VILA ROSCHEL";"RUA ALICE BASTIDE";"VILA ROSCHEL";-23,84079;-46,73541
6334881;35;351860;"UBS JOANNA ELCY MANGOLINI DE LAURENTIZ DE GUARIBA";"RUA SANTA ERNESTINA";"COHAB I";-21,36935;-48,2205
6342981;35;350790;"PRO MULHER DE BROTAS";"RUA AMILCAR SILVANI";"JARDIM TAQUARAL";-22,27646;-48,1404
6347762;35;350760;"ESF VILA MOTTA";"RUA CARVALHO MOTTA";"VILA MOTA";-22,94792;-46,551
6348904;35;351550;"UBS DO TRABALHADOR RURAL GALDINO C BARBOSA FERNANDOPOLIS";"RUA RIO DE JANEIRO";"CENTRO";;
2786923;35;355030;"UBS CIDADE PATRIARCA DR HERMENEGILDO MORBIN JUNIOR";"RUA FREDERICO BROTERO";"CIDADE PATRIARCA";-23,53697;-46,50431
6358780;35;353790;"CENTRO DE SAUDE TEREZINHA DE MORAES ARSILLA";"AVENIDA PAPA JOAO XXIII";"CAMPO GRANDE";-23,81103;-47,72749
6361080;35;353790;"UNIDADE BASICA DE SAUDE GENESIO CASTANHO";"RUA JOAQUIM FERREIRA DE CARVALHO";"JARDIM COLINA";;
2715988;35;354100;"USAFA BOQUEIRAO";"AV PRES KENNEDY";"BOQUEIRAO";-24,00337;-46,41914
6361501;35;353790;"UNIDADE BASICA DE SAUDE MARIA CANDIDA SOARES";"RUA MARIA SILVIA DA LUZ";"JARDIM CANANEIA";-23,77749;-47,80117
6361471;35;353790;"UNIDADE BASICA DE SAUDE ALINE FERNANDA DE CAMPOS";"ESTRADA VICINAL BENEDITO ANTONIO BRISOLA";"POMBAL";-23,85633;-47,84821
2715996;35;354100;"USAFA CAICARA";"RUA MATHILDE DE AZEVEDO SETUBAL";"VILA CAICARA";-24,04478;-46,52551
2716003;35;354100;"USAFA FORTE";"AVENIDA RIO BRANCO";"FORTE";-24,00901;-46,40642
6365825;35;355030;"SERVICO DE ATENCAO DOMICILIAR CAPELA DO SOCORRO";"GUARUVA";"CIDADE DUTRA";-23,71411;-46,70149
6369510;35;351130;"ESF JARDIM GALANTE RAFHAEL CAMPAGNA";"RUA HEITOR LUCATTO";"JARDIM DO GALANTE";-20,91477;-49,26577
6373410;35;352360;"ESF EQUIPE DE SAUDE DA FAMILIA INDAIAS";"AVENIDA JOSE BACCIOTTI";"JARDIM DOS INDAIAS";-22,25204;-47,82917
6374840;35;352800;"USF JARDIM PLANALTO MACATUBA";"RUA PEDRO SOARES DE ALMEIDA";"JARDIM PLANALTO";-22,51733;-48,72705
6377238;35;351685;"PSF UNIDADE I GAVIAO PEIXOTO";"ALAMEDA GULLA";"CENTRO";-21,839;-48,495
6377246;35;351685;"PSF UNIDADE II GAVIAO PEIXOTO";"ALAMEDA GULLA";"CENTRO";-21,839;-48,495
6377874;35;351230;"UNIDADE DE SAUDE DA FAMILIA CENTRAL III";"AV ELIAS TOMAZELA";"VILA SEMINARIO";-23,03558;-48,0169
6377742;35;355030;"UBS VILA CAIUBA";"RUA PRESIDENTE VARGAS";"PERUS";-23,39985;-46,75041
6378374;35;351370;"USF BENEDICTO DE ARRUDA OLIVEIRA DESCALVADO";"RUA DR FRANCISCO ANTONIO DE SOUZA QUEIROZ FILHO";"SAO SEBASTIAO";-21,90017;-47,62824
6379265;35;350850;"UBS CENTRO DE SAUDE";"RUA CAPITAO VENANCIO FELIX DA ROCHA";"VILA ANTONIO AUGUSTO";-23,11302;-45,70979
6380417;35;355030;"UBS JARDIM VALQUIRIA";"AV CARLOS LACERDA";"JD VALQUIRIA";-23,63455;-46,77524
6381057;35;352400;"UBS DO BAIRRO RIO DAS PEDRAS";"RUA LUCIA DE QUEIROZ GUIMARAES";"RIO DAS PEDRAS";-23,15583;-47,05651
6382428;35;355250;"USF VEREADOR GREGORIO BONIFACIO DA SILVA";"RUA NICACIO DA SILVA BASTOS";"PQ BUENOS AIRES";-23,63413;-46,3265
6383106;35;354980;"UBS CAIC CRISTO REI";"AVENIDA DE MAIO";"GUIOMAR ASSAD CALIL";-20,8252;-49,352
6383688;35;355170;"UNIDADE DA MULHER E CRIANCA SERTAOZINHO";"R EPITACIO PESSOA";"CENTRO";;
6383769;35;355170;"SERMED SAUDE PREVENTIVA SERTAOZINHO";"AV EGISTRO SICCHIERI";"CENTRO";;
6386695;35;352160;"FUNDACAO CASA I E II DE IRAPURU";"ESTRADA MUNICIPAL 3";"PATURY";-21,57077;-51,34471
6387853;35;353050;"CENTRO DE SAUDE II DR JOSE PAIONE MOCOCA TRAILER";"PRACA MARECHAL DEODORO";"CENTRO";-21,468;-47,005
6392989;35;355220;"UNIDADE DE SAUDE DA FAMILIA WANEL VILLE SOROCABA";"RUA ALEXANDRE CALDINI";"WANEL VILLE";-23,49526;-47,50581
6395139;35;353740;"UBS ANTONIO DOMICIANO BARBOZA";"RUA CYRO MAIA";"LAPINHA";-20,65161;-51,11526
6396364;35;354790;"POSTO DE SAUDE JOAQUIM JOSE DO NASCIMENTO";"RUA NOVE DE JULHO";"CENTRO";-21,09107;-47,15517
6396968;35;352340;"CAISMI CENTRO DE SAUDE INTEGRADA DE SAUDE DA MULHER";"RUA ANGELO FACCIONE";"CENTRO";-23,00803;-46,83728
6400124;35;352530;"USF JARDIM PADRE AUGUSTO SANI";"RUA JOSE IGNACIO CURI";"JARDIM PADRE AUGUSTO";-22,31111;-48,58578
6403719;35;351320;"ESF MIRIAN MARCHINI DE FREITAS";"RUA SEBASTIAO RODRIGUES DE SOUZA";"CENTRO";-20,40191;-47,4195
6408168;35;355030;"AMA UBS AGUIA DE HAIA";"RUA TANTAS PALAVRAS";"CIDADE A E CARVALHO";-23,52176;-46,46885
6409458;35;352730;"US GILBERTO AJJAR MONTERREY";"RUA QUIPROCO";"MONTERREY";-23,08443;-46,88773
6410367;35;354980;"UBS JARDIM GABRIELA";"RUA PROFESSORA AURELIANA FERRARI";"JARDIM GABRIELA";-20,7903;-49,4292
6410723;35;355630;"UBS DR HOUSEP ESERIAN VALPARAISO";"AVENIDA DR RAMOS DE MOURAO";"CANGUCU";-21,22034;-50,87389
6411037;35;355630;"UBS SEBASTIAO MARINHO DE SOUZA";"RUA TENENTE LANDIM";"PEDRO SAMUEL DA SILV";-21,2352;-50,8617
6412556;35;355300;"ESF VILA CLEMENTINA";"RUA JOSE GOBBO";"VILA CLEMENTINA";-23,45451;-49,40088
6415431;35;355030;"SAD SERVICO DE ATENCAO DOMICILIAR M BOI MIRIM";"RUA ANTONIO RAMOS ROSA";"PARQUE SANTO ANTONIO";-23,66137;-46,749
6416217;35;352360;"CENTRO DE SAUDE JARDIM NOVA ITIRAPINA";"RUA JAGUARUCU";"JARDIM NOVA ITIRAPIN";;
6416616;35;352360;"ESF DR GENEZIO PIMENTA MARCONDES";"RUA JAGUARUCU";"JD NOVA ITIRAPINA";-22,2464;-47,8099
6418260;35;351300;"UBS JARDIM SANDRA";"ESTRADA DOS FISCHERS";"JARDIM SANDRA";-23,63623;-46,95251
6418325;35;351930;"UBS DR HAMILTON DE ALMEIDA";"RUA BENEDITO BARRETO";"JARDIM CRUZADO";-21,93372;-48,0041
6421059;35;351080;"UNIDADE DE SAUDE DA CRIANCA CASA BRANCA PREFEITURA";"PRACA DR ANTONIO BARRETO";"CENTRO";-21,77173;-47,08687
6432557;35;354380;"ESF MADRE SAVINA PETRILLI";"AVENIDA RINOPOLIS";"JARDIM SAO PAULO";-21,72977;-50,72684
6434053;35;355100;"E S F GLEBA II";"AV DR CELSO SANTOS";"PQ DAS BANDEIRAS";-23,98197;-46,48967
5157390;35;352760;"UNIDADE BASICA DE SAUDE EUGENIO ROSA LUIZ ANTONIO";"RUA DUQUE DE CAXIAS";"ORLANDO ROSATTI II";-21,55724;-47,6958
6440932;35;352450;"PSF II RESIDENCIAL EMANUELA JACI";"RUA ORLANDO BENEDETTI";"RESIDENCIAL EMANUELA";-20,87752;-49,57011
6443850;35;352740;"UNIDADE DE SAUDE DA FAMILIA GUMERCINDO DE BRITO";"PADRE JOSE DE ANCHIETA";"VILA CAYRES";;
6449786;35;350160;"E S F 24 MARIO COVAS";"RUA DA ALIANCA";"MARIO COVAS";-22,70541;-47,36997
6451713;35;353440;"UBS JOSE GROFF";"AV BANDEIRANTES";"JARDIM ALIANCA";-23,50678;-46,78708
6458203;35;350160;"PM 17 SAO JOSE";"RUA AGOSTINHO TURRAO";"SAO JOSE";;
6458149;35;354000;"USF DR PAULO MINAMI";"AV JOAO BATISTA DE LIMA";"JD JOSE JANUARIO";-22,08942;-50,18941
4074815;35;353390;"GRATTON ATELIE DENTAL";"ESTRADA MUNICIPAL VITORIO CELSO CIZOTO";"AREA RURAL DE OLIMPI";-20,76818;-48,85696
6461522;35;352550;"UNIDADE I DO P S F DE JOANOPOLIS";"RUA ANTONIO FERREIRA DE ALMEIDA";"CENTRO";;
6463959;35;350830;"CLEIDE MARIA BARAGATI CASSINI";"RUA ALCIDES ALVES FERREIRA";"NUCLEO HABITACIONAL";-22,45916;-49,34196
6469078;35;355400;"PROGRAMA INT SAUDE E HIGIENE NAS ESCOLAS";"RUA JOSE ORTIZ DE CAMARGO";"CENTRO";;
3042294;35;354100;"USAFA QUIETUDE";"RUA RUI MANOEL SAMPAIO SEABRA PEREIRA";"JD QUIETUDE";-24,01589;-46,48297
3057380;35;354100;"USAFA AVIACAO";"AV DR ROBERTO DE ALMEIDA VINHAS";"AVIACAO";-24,00999;-46,4403
3057399;35;354100;"USAFA GUARAMAR";"AV DOS TRABALHADORES";"JD GLORIA";-24,00247;-46,43025
6479014;35;350940;"ESF CENTRO CAJURU";"RUA ORLANDO VIEIRA DE FIGUIEREDO";"CENTRO";-21,28233;-47,30477
6493610;35;353620;"USF MARIA ISABEL DA SILVA MELCHER";"RUA MAXIMO ZANELA";"CENTRO";-24,71313;-47,88498
6497071;35;350315;"EQUIPE SAUDE DA FAMILIA DE ARAPEI";"RUA SERGIO ANTONIO GOMES VIANA";"CAPITAO MOR";-22,67056;-44,44765
6497268;35;352260;"CFE FISIOTERAPIA";"PADRE MANOEL DA NOBREGA";"VILA BOA ESPERANCA";-22,42991;-46,8286
6500498;35;354190;"ESTRATEGIA SAUDE DA FAMILIA PALHA";"RUA CORIFEU DE AZEVEDO MARQUES";"PALHA";-22,53602;-44,76294
6500501;35;354190;"ESTRATEGIA SAUDE DA FAMILIA PORTEIRA";"RUA DR ANTONIO DE CARVALHO BRANDAO";"ALTO CEMITERIO";-22,5366;-44,77847
6501613;35;354950;"CENTRO DE SAUDE";"RUA CORONEL JOSE ESTEVES";"CENTRO";-20,59253;-47,63852
6506658;35;353430;"UBS VI APARECIDA HELENA DENIPOTI ORLANDIA";"AVENIDA K";"JD DAS FLORES";-20,71144;-47,87054
6501133;35;350570;"UBS DRA ELISABETE IZILDA DULEBA";"RUA PARAISO";"CHACARA MARCO";-23,48078;-46,88643
6507204;35;351360;"UBS DR ANTONIO FRANCISCO NEVES";"PRACA MIDAIR JOSE TEODORO";"FALCAO";-23,06834;-44,96072
6508464;35;355090;"UBS MARCOS RENATO PEIXOTO";"RUA ANNIBAL PIRES";"VILA MONTEIRO";-21,48813;-47,54986
6873278;35;355030;"SERVICO DE ATENCAO DOMICILIAR SANTO AMARO";"RUA BRAGANCA PAULISTA";"VILA CRUZEIRO";-23,64223;-46,71052
7543387;35;353150;"ESTRATEGIA SAUDE DA FAMILIA BARALDI";"MARECHAL CASTELO BRANCO";"RESIDENCIAL BARALDI";-20,89855;-48,64225
7543409;35;353150;"ESTRATEGIA SAUDE DA FAMILIA SAO FRANCISCO";"AVENIDA ANTONIO CORREIA";"SAO FRANCISCO";-20,91983;-48,6325
3388905;35;354100;"USAFA REAL";"RUA DAS BEGONIAS";"FLORIDA";-24,06649;-46,56814
6515878;35;352280;"PSF ALVORADA I WANDERLEY SPADACCINI";"RUA JOSE LUVISON NETO";"CENTRO";-23,71339;-49,4994
6517242;35;350760;"ESF VILA BIANCHI";"RUA ALZIRO DE OLIVEIRA";"VILA BIANCHI";-22,93693;-46,53259
6518656;35;353710;"USF ADELAIDE CARDOSO NIERI PEDREIRA";"PADRE ALEXANDRINO DE REGOS BARROS";"VILA SANTO ANTONIO";-22,74248;-46,89552
6518664;35;353710;"USF MIRIAN LEONARDI RACHED PEDREIRA";"AVENIDA JOAQUIM CARLOS";"VILA SAO JOSE";-22,74586;-46,89832
6520650;35;351570;"UBS MARIO SQUIZATO";"RUA RAIMUNDO MAGRINI";"VILA DAS NACOES";-23,53403;-46,36251
