"COMP";"REGIAO";"UF";"MUNICIPIO";"MOTIVO_DESABILITACAO";"CNES";"NOME_ESTABELECIMENTO";"RAZAO_SOCIAL";"TP_GESTAO";"CO_TIPO_UNIDADE";"DS_TIPO_UNIDADE";"NATUREZA_JURIDICA";"DESC_NATUREZA_JURIDICA";"NO_LOGRADOURO";"NU_ENDERECO";"NO_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_TELEFONE";"NO_EMAIL";"LEITOS_EXISTENTES";"LEITOS_SUS";"UTI_TOTAL_EXIST";"UTI_TOTAL_SUS";"UTI_ADULTO_EXIST";"UTI_ADULTO_SUS";"UTI_PEDIATRICO_EXIST";"UTI_PEDIATRICO_SUS";"UTI_NEONATAL_EXIST";"UTI_NEONATAL_SUS";"UTI_QUEIMADO_EXIST";"UTI_QUEIMADO_SUS";"UTI_CORONARIANA_EXIST";"UTI_CORONARIANA_SUS"
202406;"SUDESTE";"SP";"ITAPETININGA";;3987957;"HOSPITAL UNIMED DR JOSE SILVA DANTAS FILHO";"UNIMED DE ITAPETININGA COOPERATIVA DE TRABALHO MEDICO";"M";5;"HOSPITAL GERAL";2143;"HOSPITAL_PRIVADO";"AV WENCESLAU BRAZ";2700;;"VILA POPULAR";18213170;"(15) 33769828";;51;0;6;0;6;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;4009487;"HOSPITAL INFANTIL SABARA UNIDADE 2";"FUNDACAO JOSE LUIZ EGYDIO SETUBAL";"M";7;"HOSPITAL ESPECIALIZADO";3069;"HOSPITAL_FILANTRÓPICO";"AVENIDA ANGELICA";1920;"EDIF BCN";"HIGIENOPOLIS";1228200;"11-31552800";"contabilidade@sabara.com.br";58;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"CARAPICUIBA";;4047613;"PRONTO SOCORRO DA VILA DIRCE";"PREFEITURA MUNICIPAL DE CARAPICUIBA";"M";20;"PRONTO SOCORRO GERAL";1244;"HOSPITAL_PÚBLICO";"RUA ERNESTINA VIEIRA";70;"BL I";"VILA DIRCE";6382260;"(11)4188-8309";;17;17;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"JUQUITIBA";;4048660;"UMS DE JUQUITIBA";"PREFEITURA MUNICIPAL DE JUQUITIBA";"M";15;"UNIDADE MISTA";1244;"HOSPITAL_PÚBLICO";"RUA JOSE ANTONIO NUNES";90;"U B S";"CENTRO";6950000;"(11)46814230";"dirsaude@juquitiba.sp.gov.br";1;1;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"MINEIROS DO TIETE";;4048725;"PRONTO ATENDIMENTO MUNICIPAL DE MINEIROS DO TIETE";"PREFEITURA MUNICIPAL DE MINEIROS DO TIETE";"M";20;"PRONTO SOCORRO GERAL";1244;"HOSPITAL_PÚBLICO";"RUA SUB DELEGADO FERRINHO";535;;"CENTRO";17320037;"(14)36461217";"saude@mineirosdotiete.sp.gov.br";11;11;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"OURINHOS";;4049020;"SANTA CASA DE OURINHOS";"ASSOCIACAO DA SANTA CASA DE MISERICORDIA DE OURINHOS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DOM PEDRO I";716;;"VILA MORAES";19900241;"14 33026600";"administracao@santacasadeourinhos.com.br";178;133;39;28;27;20;7;3;3;3;0;0;2;2
202406;"SUDESTE";"SP";"SAO CAETANO DO SUL";;4051297;"HOSPITAL DI THIENE SAO CAETANO LTDA";"HOSPITAL DI THIENE SAO CAETANO LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"JAYME DA COSTA PATRAO";30;;"SANTO ANTONIO";9510115;"11 21411800";"legalizacao@elosnf.com.br";60;0;10;0;10;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;4060105;"HOSPITAL SANTA ISABEL";"HOSPITAL SANTA ISABEL S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"R DR CESARIO MOTA JUNIOR";112;"ANEXO PARTE";"SANTA CECILIA";1221900;"(11) 2176-7434";"licenciamenrtosp@rededor.com.br";115;0;19;0;12;0;0;0;0;0;3;0;4;0
202406;"SUDESTE";"SP";"SAO PAULO";;4077040;"HOSPITAL INDIANOPOLIS";"CARESURGE LTDA";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"AVENIDA JANDIRA";1134;;"INDIANOPOLIS";4080006;"(11) 98529-2641";"marcelo.henrique@caresurge.com.br";40;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"PRAIA GRANDE";;4123077;"IGESP SA CENTRO MEDICO E CIRURGICO INST GASTROENT DE SP";"IGESP SA CENTRO MEDICO E CIRURGICO INST GASTROENT DE SP";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"GUADALAJARA";453;;"GUILHERMINA";11702210;"11 35884900";"PARALEGAL@GRUPOPLANCON.COM.BR";84;16;25;0;10;0;5;0;10;0;0;0;0;0
202406;"SUDESTE";"SP";"CAMPINAS";;4135059;"HOSPITAL SAO LUIZ CAMPINAS";"REDE DOR SAO LUIZ S A";"M";5;"HOSPITAL GERAL";2046;"HOSPITAL_PRIVADO";"AV ANDRADE NEVES";863;;"CENTRO";13013161;;"licenciamentosp@rededor.com.br";174;0;82;0;62;0;8;0;12;0;0;0;0;0
202406;"SUDESTE";"SP";"BARUERI";;4164814;"UNIC DAY HOSPITAL";"UNIC DAY HOSPITAL MEDICINA E SAUDE LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"AVENIDA ANDROMEDA";900;;"GREEN VALLEY ALPHAVI";6473000;"(11) 2424-3535";"alessandro@uniccdh.med.br";3;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"OSASCO";;4193423;"HOSPITAL SAO FRANCISCO";"HOSPITAL SAO FRANCISCO LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"PADRE DAMASO";100;;"CENTRO";6016010;"11 22846300";"FINANCEIRO@HOSPSAOFRANCISCO.COM.BR";27;0;5;0;5;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SANTOS";;4205898;"HOSPITAL SERPIERO";"MR2 ADMINISTRADORA HOSPITALAR LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"R DA CONSTITUICAO";586;;"VILA MATHIAS";11015473;;;1;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;4223683;"HOSPITAL SAINT PATRICK PORTINARI";"ASSOCIACAO HOSPITALAR JAGUARA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PC GAL GUIMARAES";77;;"VILA JAGUARA";5114110;;"regulatorio@cnesolution.com.br";109;0;42;0;22;0;10;0;10;0;0;0;0;0
202406;"SUDESTE";"SP";"SUZANO";;4233646;"HOSPITAL REGIONAL DO ALTO TIETE HRAT";"SECRETARIA DE ESTADO DA SAUDE";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"PRUDENTE DE MORAES";2200;;"VILA AMORIM";8610005;"(11) 4744-8200";"NFE.SERV@HRAT.SPDM.ORG.BR";118;118;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"CAMPINAS";;4285514;"IOU INSTITUTO DE OTORRINOLARINGOLOGIA CABECA E PESCOCO";"FUNDACAO DA AREA DA SAUDE DE CAMPINAS FASCAMP";"M";5;"HOSPITAL GERAL";3069;"HOSPITAL_FILANTRÓPICO";"AV PREFEITO JOSE MAGALHAES TEIXEIRA";150;;"CIDADE UNIVERSITARIA";13083891;32890394;"diretoria@fascamp.org.br";10;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"PIRASSUNUNGA";;4307348;"HOSPITAL TERAPEUTICO AMOR FRATERNO";"HOSPITAL TERAPEUTICO AMOR FRATERNO LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"VELHA PIRASSUNUNGA A AGUAI";"S/N";"SITIO JATOBA RAMALHO";"AREA RURAL DE PIRASS";13644899;"19 82370382";"HTAMORFRATERNO@GMAIL.COM";4;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;4312813;"CARVALHO SANDRIN SERVICOS HOSPITALARES";"CARVALHO SANDRIN SERVICOS HOSPITALARES LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"AV INDIANOPOLIS";1400;;"INDIANOPOLIS";4062001;1127379924;"Laiza@godcontrolcontabilidade.com.br";4;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO JOSE DO RIO PRETO";;4376439;"HOSPITAL RIO PRETO";"H B SAUDE PRESTACAO DE SERVICOS MEDICOS LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"AVENIDA ANISIO HADDAD";7195;;"UNIVERSITARIO";15090365;"17 40096722";"SECRETARIA.DIRETORIA@HBSAUDE.COM.BR";83;0;20;0;10;0;4;0;6;0;0;0;0;0
202406;"SUDESTE";"SP";"SANTO ANDRE";;4386167;"HOSPITAL SILOE";"HOSPITAL SILOE SERVICOS MEDICOS E HOSPITALARES LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA CORONEL ALFREDO FLAQUER";174;;"CENTRO";9020040;1140405085;"adm@hospitalsiloe.com.br";3;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;4428560;"ASSOCIACAO HOSPITALAR SAO MIGUEL";"ASSOCIACAO HOSPITALAR SAO MIGUEL";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA ABEL TAVARES";21;;"JARDIM BELEM";3810110;"(11) 2956-9022";"day@uol.com.br";75;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"GUARULHOS";;4451562;"HOSPITAL DA CRIANCA 12 DE OUTUBRO";"HOSPITAL DA CRIANCA 12 DE OUTUBRO LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"AVENIDA PAULO FACCINI";439;;"MACEDO";7111000;"(11) 4968-5115";"andre.casaro@eretzcontabilidade.com.br";11;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"GUARULHOS";;4452690;"HOSPITAL E MATERNIDADE BRAS CUBAS";"HOSPITAL E MATERNIDADE BRAS CUBAS LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"R BRAS CUBAS";83;;"VILA LANZARA";7115030;"(11) 2714-6100";"CONTABILIDADE@MEDTOURSAUDE.COM.BR";13;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"COTIA";;4453220;"ELIBRE CLINICA DE SAUDE LTDA";"ELIBRE CLINICA DE SAUDE LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"SAO CAMILO";1363;"ANEXO ALA B";"GRANJA VIANA";6709150;"19 91623272";"A.FERREIRA@ELIBRE.COM.BR";16;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"ATIBAIA";;4608364;"DAY HOSPITAL NEW LEADER LTDA";"DAY HOSPITAL NEW LEADER LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"R BARTOLOMEU BUENO DE GUSMAO";170;"LT 01 A03 P QUADRA11";"RECREIO ESTORIL";12944050;1142601243;;39;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SOROCABA";;4662962;"SAO LUCAS ASSISTENCIA EM SAUDE LTDA";"SAO LUCAS ASSISTENCIA EM SAUDE LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"SALVADOR CORREA";258;;"JARDIM VERGUEIRO";18030130;"15 32192110";"KAREEN@MEDICINAESAUDE.NET";16;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"JAGUARIUNA";;4688201;"ASKESIS INSTITUTO DE SAUDE MENTAL LTDA";"ASKESIS INSTITUTO DE SAUDE MENTAL LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"PRACA DOS IMIGRANTES";328;;"JARDIM BOTANICO";13919366;;;33;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"LOUVEIRA";;4702069;"HOSPITAL SANTO ANTONIO DE LOUVEIRA";"PREFEITURA MUNICIPAL DE LOUVEIRA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA LUIS MARTINS CRUZ";63;;"JARDIM LAGO AZUL";13294394;1939485300;"saude@louveira.sp.gov.br";6;6;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"BARRETOS";;5033543;"CASA TRANSITORIA ANDRE LUIZ";"CASA TRANSITORIA ANDRE LUIZ";"E";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA 47";814;;"CELINA";14780755;"17-3322-8330";"casaandreluiz@hotmail.com";40;40;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;5040787;"HOSPITAL SAN GENNARO";"HOSPITAL SAN GENNARO LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"PAES DE BARROS";1327;;"MOOCA";3115020;;"dt@hospitalsangennaro.com.br";41;0;4;0;4;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"ITUPEVA";;5055385;"CLINICA PSIQUIATRICA ITUPEVA";"HOSPITAL PSIQUIATRICO ITUPEVA LTDA EPP";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"RUA DA ALEGRIA";156;;"MINA";13299512;"11-4591-2420";;38;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"OSASCO";;5101654;"HOSPITAL SINO BRASILEIRO";"REDE D OR SAO LUIZ S A";"M";5;"HOSPITAL GERAL";2046;"HOSPITAL_PRIVADO";"AVENIDA MARECHAL RONDON";299;;"CENTRO";6093020;"11 2142-4550";"licenciamentosp@rededor.com.br";175;0;36;0;18;0;0;0;18;0;0;0;0;0
202406;"SUDESTE";"SP";"IBIUNA";;5117607;"ESTANCIA MORRO GRANDE IBIUNA SP";"CENTRO DE REABILITACAO SOCIAL LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"ESTRADA NAKAYAMA";"S/N";;"CURRAL";18150000;"15 3248 3186";"contato@estanciamorrogrande.com.br";104;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO BERNARDO DO CAMPO";;5135117;"HOSPITAL SAO BERNARDO DO CAMPO";"NOTRE DAME INTERMEDICA SAUDE S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"LUCAS NOGUEIRA GARCEZ";400;"FUNDOSCOM A RUA BERI";"CENTRO";9750660;"11 4122-6500";"fernando.agostini@intermedica.com.br";92;0;28;0;28;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;5139244;"CENTRO MEDICO SAMARITANO JARDINS";"ESHO EMPRESA DE SERVICOS HOSPITALARES S A";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"ALAMEDA SANTOS";764;;"CERQUEIRA CESAR";1418100;"(11) 2177-2500";"atendimento@americasmedicinaesaude.com.br";16;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"RIBEIRAO PRETO";;5171946;"HOSPITAL SAO LUCAS RIBEIRANIA";"SAO LUCAS RIBEIRANIA LTDA";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"RUA CARLOS LUCAS EVANGELISTA";351;;"RIBEIRANIA";14096480;"(16)39683100";"CONTATO@GRUPOSAOLUCAS.COM.BR";85;0;20;0;20;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"PIRASSUNUNGA";;5182026;"COMANDO DA AERONAUTICA HOSPITAL GERAL PIRASSUNUNGA";"AFA ACADEMIA DA FORCA AEREA SUBDIVISAO DE SAUDE PIRASS";"M";5;"HOSPITAL GERAL";1015;"HOSPITAL_PÚBLICO";"ESTRADA DE AGUAI";"S/N";;"AFA";13643000;"(19) 3565.7361";"afasds@ig.com.br";18;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"OURINHOS";;5189098;"ICO";"INSTITUTO DE CARDIOLOGIA DE OURINHOS LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"RUA GOVERNADOR ARMANDO SALES";200;;"VILA MORAES";19900240;"14 33222241";"contato@icoourinhos.com.br";4;0;4;0;4;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"GUARULHOS";;5200105;"HOSPITAL MUNICIPAL PIMENTAS BONSUCESSO MANUEL DE PAIVA";"PREFEITURA MUNICIPAL DE GUARULHOS";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"RUA SAO JOSE DO PARAISO";100;;"PARQUE DAS NACOES";7243550;"11 24896610";"diretor.tecnico@hmpbsbc.com.br";151;151;24;24;19;19;0;0;5;5;0;0;0;0
202406;"SUDESTE";"SP";"SAO ROQUE";;5237750;"HOSPITAL UNIMED SAO ROQUE";"UNIMED DE SAO ROQUE COOPERATIVA DE TRABALHO MEDICO";"M";5;"HOSPITAL GERAL";2143;"HOSPITAL_PRIVADO";"RUA DR JOSE JUNI FILHO";130;;"JARDIM ESTHER";18131100;"114784-8484";"administrativo@unimedsaoroque@com.br";44;0;14;0;9;0;0;0;5;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO BERNARDO DO CAMPO";;5239869;"NOTRE DAME INTERMEDICA SAUDE S A INDICO PA SBC";"NOTRE DAME INTERMEDICA SAUDE S A";"M";15;"UNIDADE MISTA";2054;"HOSPITAL_PRIVADO";"LUCAS NOGUEIRA GARCEZ";735;;"CENTRO";9750670;"11 31552000";;6;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO JOSE DOS CAMPOS";;5259789;"HOSPITAL E MATERNIDADE POLICLIN";"POLICLIN S A SERVICOS MEDICOS HOSPITALARES";"M";5;"HOSPITAL GERAL";2054;"HOSPITAL_PRIVADO";"AVENIDA ADHEMAR DE BARROS";530;;"VILA ADYANNA";12245010;"12 37979042";"gislene.hpmaternidade@policlin.com.br";40;0;6;0;0;0;0;0;6;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO JOSE DOS CAMPOS";;5262305;"POLICLIN SUL";"POLICLIN S A SERVICOS MEDICOS HOSPITALARES";"M";20;"PRONTO SOCORRO GERAL";2054;"HOSPITAL_PRIVADO";"AVENIDA ANDROMEDA";1100;;"JARDIM SATELITE";12230001;"12 37978500";"coord.policlinsul@policlin.com.br";4;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"JUNDIAI";;5332346;"HOSPITAL PITANGUEIRAS";"CENTRO MEDICO HOSPITALAR PITANGUEIRAS LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA DAS PITANGUEIRAS";651;;"JD PITANGUEIRAS";13206716;"(11)4587-2244";"legalizacaobr@uhgbrasil.com.br";164;0;40;0;20;0;10;0;10;0;0;0;0;0
202406;"SUDESTE";"SP";"ATIBAIA";;5366828;"SANTA CASA DE ATIBAIA";"IRMANDADE DE MISERICORDIA DE ATIBAIA";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"PRACA DR MIGUEL VAIRO";104;;"CENTRO";12940622;"11 44123059";"stacasaatibaia@uol.com.br";66;66;6;6;6;6;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"ITU";;5383196;"HOSPITAL SANTA IGNES DE ITU";"HOSPITAL SANTA IGNES DE ITU LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA PARQUE DO VARVITO";1000;;"ALTO";13310161;"(11) 4013-8888";;29;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"LENCOIS PAULISTA";;5416302;"CENTRO MEDICO UNIMED CMU";"UNIMED DE LENCOIS PAULISTA COOPERATIVA DE TRABALHO MEDICO";"M";5;"HOSPITAL GERAL";2143;"HOSPITAL_PRIVADO";"R MANOEL AMANCIO";65;;"CENTRO";18682550;"14 32693200";;15;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;5420938;"HOSP MUN CARMEN PRUDENTE";"PREFEITURA DO MUNICIPIO DE SAO PAULO";"M";5;"HOSPITAL GERAL";1031;"HOSPITAL_PÚBLICO";"AV DOS METALURGICOS";1797;;"CIDADE TIRADENTES";8471000;;;244;224;50;30;30;10;10;10;10;10;0;0;0;0
202406;"SUDESTE";"SP";"REGISTRO";;5426936;"HOSPITAL SAO JOSE REGISTRO";"HOSPITAL PRONTO SOCORRO E MATERNIDADE SAO JOSE S A";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"AV CLARA GIANOTTI DE SOUZA";420;;"CENTRO";11900000;"13-3828-8000";"hospsjose@hospsjose.com.br";28;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"ITAPECERICA DA SERRA";;5435072;"PRONTO SOCORRO JARDIM JACIRA";"SAUDE IS";"M";20;"PRONTO SOCORRO GERAL";1120;"HOSPITAL_PÚBLICO";"RUA SANTOS DUMMONT";810;;"PQ SAO LOURENCO";6864340;"(11)4669 1945";;10;10;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;5437156;"HOSPITAL LOCAL DE SAPOPEMBA";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";5;"HOSPITAL GERAL";1023;"HOSPITAL_PÚBLICO";"RUA IAMACARU";45;;"PARQUE SANTA MADALEN";3982060;"(11)20247510";"secretaria@hesap.org.br";30;30;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;5451612;"INSTITUTO DE REABILITACAO LUCY MONTORO";"SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO";"E";7;"HOSPITAL ESPECIALIZADO";1023;"HOSPITAL_PÚBLICO";"RUA JANDIATUBA";580;;"VILA ANDRADE";5716150;"(11) 3905-8300";"katia.miyahara@hc.fm.usp.br";64;64;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"VALINHOS";;5515483;"HOSPITAL E MATERNIDADE GALILEO";"CENTRO HOSPITALAR VALINHOS E VINHEDO SERVICOS MEDICOS S S";"M";5;"HOSPITAL GERAL";2240;"HOSPITAL_PRIVADO";"AV DOUTOR ALFREDO ZACHARIAS";1816;;"JARDIM NOVO MARACANA";13277280;"19-38695204";;119;0;53;0;40;0;3;0;10;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO CARLOS";;5586348;"HOSPITAL UNIVERSITARIO DA UFSCAR";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES EBSERH";"M";5;"HOSPITAL GERAL";2011;"HOSPITAL_PRIVADO";"LUIZ VAZ DE CAMOES";111;;"VILA CELINA";13566448;"61 32558365";"AFONSO.SOUSA@EBSERH.GOV.BR";72;68;20;20;10;10;10;10;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;5590450;"HOSPITAL VILLA LOBOS";"REDE DOR SAO LUIZ S A";"M";5;"HOSPITAL GERAL";2046;"HOSPITAL_PRIVADO";"RUA LITUANIA";260;;"MOOCA";3184020;;"licenciamentosp@rededor.com.br";154;0;40;0;30;0;0;0;0;0;0;0;10;0
202406;"SUDESTE";"SP";"SAO PAULO";;5607442;"ASSOCIACAO HOSPITAL PERSONAL CUIDADOS ESPECIAIS";"ASSOCIACAO HOSPITAL PERSONAL CUIDADOS ESPECIAIS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA CAME";1016;;"PARQUE DA MOOCA";3121020;1120293030;"sistema@hospitalpersonal.com.br";70;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SANTOS";;5654688;"HOSPITAL SANTO EXPEDITO";"ASSOCIACAO POLICIAL DE ASSIST A SAUDE BAIXADA SANTISTA APAS";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DOUTOR CARVALHO DE MENDONCA";335;;"VILA BELMIRO";11070101;"13 3226-5000";"hospitalsantoexpedito@apassantos.com.br";53;0;10;0;10;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;5710979;"HOSPITAL INGLES";"HOSPITAL INGLES LTDA";"M";7;"HOSPITAL ESPECIALIZADO";2062;"HOSPITAL_PRIVADO";"RUA SILVIA";193;;"BELA VISTA";1331010;"11-32849496";"hospitalingles@medulley.com.br";7;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;5715792;"BARRAMED CASA DE APOIO";"BARRAMED CASA DE APOIO LTDA";"M";5;"HOSPITAL GERAL";2062;"HOSPITAL_PRIVADO";"RUA PROFESSOR GIULIANI";202;;"VILA INVERNADA";3348030;1123083405;"barramed@clinicabarramed,com.br";40;0;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"SAO PAULO";;5718368;"HOSP MUN M BOI MIRIM";"SECRETARIA MUNICIPAL DA SAUDE";"M";5;"HOSPITAL GERAL";1031;"HOSPITAL_PÚBLICO";"DO M BOI MIRIM";5203;;"JARDIM ANGELA";4948970;"11 32851184";"januariomontone@prefeitura.sp.gov.br";341;279;80;40;60;20;10;10;10;10;0;0;0;0
202406;"SUDESTE";"SP";"DIADEMA";;5851084;"QUARTEIRAO DA SAUDE";"PREFEITURA DO MUNICIPIO DE DIADEMA";"M";5;"HOSPITAL GERAL";1244;"HOSPITAL_PÚBLICO";"AVENIDA ANTONIO PIRANGA";700;;"CENTRO";9911160;"4043-8000";"qs.diretoria@diadema.sp.gov.br";36;36;0;0;0;0;0;0;0;0;0;0;0;0
202406;"SUDESTE";"SP";"MARILIA";;5860490;"HOSPITAL UNIVERSITARIO DE MARILIA";"ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO";"M";5;"HOSPITAL GERAL";3999;"HOSPITAL_FILANTRÓPICO";"RUA DR PROSPERO CECILIO COIMBRA";80;"BLOCO HOSPITALAR 1";"JARDIM SAO GABRIEL";17525160;"014-2105-4500";"abhu@abhu.com.br";251;152;57;36;37;30;4;2;16;4;0;0;0;0
202406;"SUDESTE";"SP";"SAO JOSE DOS CAMPOS";;5869412;"HOSPITAL GACC VALE DO PARAIBA";"GACC GRUPO DE ASSISTENCIA A CRIANCA COM CANCER";"E";7;"HOSPITAL ESPECIALIZADO";3999;"HOSPITAL_FILANTRÓPICO";"AVENIDA POSSIDONIO JOSE DE FREITAS";1200;;"URBANOVA III";12244010;39493167;"diretoria@gacc.com.br";30;18;5;4;0;0;5;4;0;0;0;0;0;0
